Country Name,Country Code,Contestant Code,Contestant,P1,P2,P3,P4,P5,P6,Total,Award,Extra Awards,Rank
Indonesia,IDN,36097,Steven Abiel Cahyono,7,0,4,1,5,0,17,Bronze medal,,283
Indonesia,IDN,35196,Danica Odelia,5,2,0,5,5,0,17,Bronze medal,,283
Ireland,IRL,35066,Angyang Li,7,2,0,6,2,0,17,Bronze medal,,283
Luxembourg,LUX,34403,Khalid Khan,7,7,0,1,2,0,17,Bronze medal,,283
Macau,MAC,35712,Chon Hei Mak,7,1,0,7,2,0,17,Bronze medal,,283
Norway,NOR,35159,Justin Jia,7,1,0,7,2,0,17,Bronze medal,,283
Norway,NOR,35778,Victoria Lund Søraas,7,0,1,7,2,0,17,Bronze medal,,283
Poland,POL,35875,Robert Rośczak,7,1,0,6,2,1,17,Bronze medal,,283
Portugal,POR,34461,Rafael Soares Marques,7,0,1,7,1,1,17,Bronze medal,,283
Slovakia,SVK,36381,Norbert Barnáš,7,0,4,5,1,0,17,Bronze medal,,283
Sweden,SWE,35896,Theo Karlin,7,1,0,7,2,0,17,Bronze medal,,283
Sweden,SWE,35894,Lezhi Shang,7,1,0,7,2,0,17,Bronze medal,,283
Tajikistan,TJK,35948,Khusrav Abullaev,7,2,0,6,2,0,17,Bronze medal,,283
Turkmenistan,TKM,36238,Begench Akmyradov,7,1,0,7,2,0,17,Bronze medal,,283
Taiwan,TWN,35980,Che-An Kang,7,1,0,7,2,0,17,Bronze medal,,283
Uzbekistan,UZB,33402,Rasulbek Gafforov,7,1,0,7,2,0,17,Bronze medal,,283
Uzbekistan,UZB,36351,Azizbek Mamajonov,7,1,0,7,2,0,17,Bronze medal,,283
Albania,ALB,34051,Jamarbër Rushitaj,7,2,0,7,0,0,16,Bronze medal,,314
Argentina,ARG,36036,Antonio Gabriel Strejilevich Badenes,7,0,1,7,1,0,16,Bronze medal,,314
Ivory Coast,CIV,34911,Kedie Ange Modeste Kouiamedo,7,1,0,5,3,0,16,Bronze medal,,314
Cameroon,CMR,34890,Damien Joel Tchakote Kenne,7,0,1,7,1,0,16,Bronze medal,,314
Cuba,CUB,35597,Diego García Rodríguez,7,1,0,7,1,0,16,Bronze medal,,314
Denmark,DEN,35310,Andreas Vase Haraldsson,7,0,1,5,2,1,16,Bronze medal,,314
Spain,ESP,34317,Antonio Laso González,7,7,0,2,0,0,16,Bronze medal,,314
Indonesia,IDN,36107,Yusril Ihsan Adinatanegara,7,1,1,7,0,0,16,Bronze medal,,314
Ireland,IRL,35069,Jack McAuliffe,7,0,0,5,4,0,16,Bronze medal,,314
Italy,ITA,35468,Luca Giovanni Giorgio Cavallo Perin,7,0,0,7,2,0,16,Bronze medal,,314
Lithuania,LTU,34255,Augustas Kurlavičius,7,1,0,6,2,0,16,Bronze medal,,314
Luxembourg,LUX,36257,Saad Khan,7,1,0,5,3,0,16,Bronze medal,,314
Latvia,LVA,35367,Petr Shvab,7,1,0,1,7,0,16,Bronze medal,,314
Latvia,LVA,36457,Diāna Stecka,7,1,0,7,1,0,16,Bronze medal,,314
Latvia,LVA,35365,Luka Vladimirovs,7,1,0,6,2,0,16,Bronze medal,,314
Macau,MAC,35453,Zhuocheng Li,7,2,0,0,7,0,16,Bronze medal,,314
Republic of Moldova,MDA,36113,Alexandr Ivanicichin,6,1,0,7,2,0,16,Bronze medal,,314
North Macedonia,MKD,36420,Andrej Tasikj,7,1,0,7,1,0,16,Bronze medal,,314
North Macedonia,MKD,34408,Leonid Todoroski,7,1,0,6,2,0,16,Bronze medal,,314
Mongolia,MNG,36150,Amin-Erdene Munkhbayar,7,0,0,7,2,0,16,Bronze medal,,314
New Zealand,NZL,36254,Zhiyuan Yu,7,0,1,7,1,0,16,Bronze medal,,314
Pakistan,PAK,33990,Muhammad Mahad Arif,7,1,0,6,2,0,16,Bronze medal,,314
Pakistan,PAK,33991,Muhammad Ahmad Bhatti,7,0,1,6,2,0,16,Bronze medal,,314
Philippines,PHI,36433,Alessandro Albano,7,0,0,7,2,0,16,Bronze medal,,314
Philippines,PHI,35284,Nathan Gabriel Neria,7,1,0,7,1,0,16,Bronze medal,,314
Poland,POL,36218,Maksymilian Czyżewski,7,1,0,1,7,0,16,Bronze medal,,314
Portugal,POR,36082,Anton Gavrilov,7,0,0,7,2,0,16,Bronze medal,,314
Portugal,POR,34505,Tomás Prata Vidal,7,2,0,5,2,0,16,Bronze medal,,314
South Africa,SAF,35359,Pocoyo Pun,7,0,1,7,0,1,16,Bronze medal,,314
Saudi Arabia,SAU,35840,Faris Alkanhal,7,1,0,6,2,0,16,Bronze medal,,314
Serbia,SRB,36450,Vanja Jelovac,7,0,1,6,2,0,16,Bronze medal,,314
Slovakia,SVK,35322,Richard Dudek,7,0,3,6,0,0,16,Bronze medal,,314
Sweden,SWE,35074,Aron Helzel Golan,7,0,1,1,7,0,16,Bronze medal,,314
Syria,SYR,33955,Mohamad Mouzahem,7,1,0,5,3,0,16,Bronze medal,,314
Thailand,THA,34285,Aekkawin Wisitkiatchai,7,0,0,7,2,0,16,Bronze medal,,314
Tunisia,TUN,36388,Yassine Boumiza,7,0,1,7,1,0,16,Bronze medal,,314
Azerbaijan,AZE,35445,Farhad Iskandar,7,1,0,1,5,1,15,Honourable mention,,350
Azerbaijan,AZE,36236,Sanan Mahmudlu,7,2,0,5,1,0,15,Honourable mention,,350
Belgium,BEL,36329,Elliot Nuyts,7,1,0,7,0,0,15,Honourable mention,,350
Belgium,BEL,36326,Arne Vanormelingen,7,0,0,7,1,0,15,Honourable mention,,350
Bosnia and Herzegovina,BIH,36167,Anja Tešević,7,1,0,7,0,0,15,Honourable mention,,350
Colombia,COL,35275,Juan Camilo Melgarejo,7,1,0,7,0,0,15,Honourable mention,,350
Costa Rica,CRI,35811,Julián José Ramírez Aguilar,7,1,0,5,2,0,15,Honourable mention,,350
Denmark,DEN,35943,Tjalfe Nybo,7,1,0,7,0,0,15,Honourable mention,,350
Spain,ESP,35031,Pablo Arroyo Lomas,7,0,0,7,1,0,15,Honourable mention,,350
Finland,FIN,35396,Ohto Katila,3,0,2,7,3,0,15,Honourable mention,,350
Greece,HEL,36220,Petros Kanellopoulos,7,1,0,5,2,0,15,Honourable mention,,350
Croatia,HRV,35435,Maša Dobrić,7,1,1,5,1,0,15,Honourable mention,,350
Croatia,HRV,36183,Mila Maretić,7,1,0,5,2,0,15,Honourable mention,,350
Ireland,IRL,33657,Owen Barron,4,2,0,7,2,0,15,Honourable mention,,350
Ireland,IRL,35067,Vitalii Halushko,7,0,0,7,1,0,15,Honourable mention,,350
Kosovo,KSV,34884,Lyron Celina,7,1,0,7,0,0,15,Honourable mention,,350
Lithuania,LTU,34145,Rugilė Dzindzalietaitė,7,0,0,5,3,0,15,Honourable mention,,350
Luxembourg,LUX,35211,Kinji Yoshida,7,1,0,6,1,0,15,Honourable mention,,350
Macau,MAC,35713,Cheok Him Chan,7,0,1,6,1,0,15,Honourable mention,,350
Macau,MAC,35714,Kuan Kun Mak,7,1,0,6,1,0,15,Honourable mention,,350
Morocco,MAR,35738,Yassir Salama,7,1,0,5,2,0,15,Honourable mention,,350
Malaysia,MAS,36408,Cheng You Seng,7,0,0,7,1,0,15,Honourable mention,,350
Republic of Moldova,MDA,36111,Anastasia Corsac,7,0,0,7,1,0,15,Honourable mention,,350
Mexico,MEX,36103,Andrea Sarahí Cascante Duarte,7,1,0,7,0,0,15,Honourable mention,,350
Myanmar,MMR,33219,Hsu Wutt Yee Lin,7,1,0,5,2,0,15,Honourable mention,,350
Norway,NOR,35796,Trygve Torkildsen Hellebø,7,0,0,7,1,0,15,Honourable mention,,350
Norway,NOR,35176,Daniel Alex Mineev,4,2,0,7,2,0,15,Honourable mention,,350
New Zealand,NZL,36249,Alston Huang,7,0,0,7,1,0,15,Honourable mention,,350
New Zealand,NZL,36252,George Zhao,7,0,0,7,1,0,15,Honourable mention,,350
Peru,PER,36041,Dennis Ichpas,7,0,1,6,1,0,15,Honourable mention,,350
Philippines,PHI,36438,Zion Skye Earl Carmelo Uy,7,0,0,7,1,0,15,Honourable mention,,350
Qatar,QAT,36283,Laith Twair,7,0,0,7,1,0,15,Honourable mention,,350
South Africa,SAF,36174,Ruichen Wang,5,1,0,7,2,0,15,Honourable mention,,350
Slovenia,SVN,36440,Adam Bürmen,7,0,0,7,1,0,15,Honourable mention,,350
Syria,SYR,35972,Millad Abbas,6,1,0,7,1,0,15,Honourable mention,,350
United Arab Emirates,UAE,35555,Ziana Singh,7,1,0,5,2,0,15,Honourable mention,,350
Ukraine,UKR,36266,Ivan Kharchuk,7,1,0,7,0,0,15,Honourable mention,,350
Uruguay,URY,36119,Luca Fischbein,7,0,0,7,1,0,15,Honourable mention,,350
Algeria,ALG,36385,Abderrahmane Si Ahmed,7,1,0,5,1,0,14,Honourable mention,,388
Armenia,ARM,35902,Arman Asatryan,4,1,0,7,2,0,14,Honourable mention,,388
Australia,AUS,35650,Keith Yu -Tao Wong,7,1,0,1,5,0,14,Honourable mention,,388
Azerbaijan,AZE,36244,Aykhan Asadzada,7,0,0,7,0,0,14,Honourable mention,,388
Belgium,BEL,35472,Lars Dhooghe,7,0,0,6,1,0,14,Honourable mention,,388
Colombia,COL,36302,Simon Viviescas,6,1,0,7,0,0,14,Honourable mention,,388
Cuba,CUB,35598,Yeison Alejandro Davy Abreu,6,1,0,6,1,0,14,,,388
Denmark,DEN,35314,Ziyi Xiao,7,1,0,5,1,0,14,Honourable mention,,388
Ecuador,ECU,35924,Maximiliano Alonso Parada,7,0,0,7,0,0,14,Honourable mention,,388
Ecuador,ECU,34932,Ricardo De Blas Camacho,7,0,0,7,0,0,14,Honourable mention,,388
Georgia,GEO,35998,Aleksandre Katsia,7,1,0,1,5,0,14,Honourable mention,,388
Greece,HEL,36144,Philippos Efstathiadis,7,1,0,5,1,0,14,Honourable mention,,388
Iceland,ISL,34273,Magnús Thor Holloway,7,0,0,5,2,0,14,Honourable mention,,388
Kenya,KEN,35755,Baraka Muturi Mulwa,7,0,0,7,0,0,14,Honourable mention,,388
Republic of Korea,KOR,36213,Chaemin Kim,7,0,0,5,2,0,14,Honourable mention,,388
Luxembourg,LUX,36251,Reyanksh Deb,7,0,0,7,0,0,14,Honourable mention,,388
Morocco,MAR,35736,Akram Lahlou,7,4,0,1,2,0,14,Honourable mention,,388
North Macedonia,MKD,36421,Filip Kalkashliev,7,0,0,7,0,0,14,Honourable mention,,388
Netherlands,NLD,35528,Roel Alkemade,4,0,2,7,1,0,14,Honourable mention,,388
New Zealand,NZL,36255,Gwang Ho Kim,6,1,0,5,2,0,14,,,388
Rwanda,RWA,35116,Denys Prince Tuyisenge,7,1,0,4,2,0,14,Honourable mention,,388
Rwanda,RWA,35124,Mugabo Herve Uwayezu,7,0,1,5,1,0,14,Honourable mention,,388
Sweden,SWE,35895,Yebum Choi,5,1,0,7,1,0,14,Honourable mention,,388
Sweden,SWE,35897,Ebbe Olsson Ljungblad,3,0,0,6,5,0,14,,,388
Tunisia,TUN,36392,Youssef Halim Ajmi,5,1,0,7,1,0,14,Honourable mention,,388
Uruguay,URY,35301,Alfonso Ramos Furtado,7,0,0,7,0,0,14,Honourable mention,,388
Uzbekistan,UZB,36345,Sulaymon Matnazarov,6,1,0,5,2,0,14,,,388
Algeria,ALG,34486,Kian Abolghasemi,7,1,1,2,2,0,13,Honourable mention,,415
Argentina,ARG,35128,Facundo Mauri,3,0,0,5,5,0,13,,,415
Azerbaijan,AZE,36250,Ali Sadigli,4,2,0,5,2,0,13,,,415
Azerbaijan,AZE,36247,Mikayil Shirinov,3,2,0,7,1,0,13,Honourable mention,,415
Ivory Coast,CIV,34444,Kouassi Noah Kevin Ekue,6,0,0,5,2,0,13,,,415
Colombia,COL,35274,Samuel Pertuz,5,0,0,7,1,0,13,Honourable mention,,415
Denmark,DEN,35934,Kiarad Fadaeihaghi,4,0,0,7,2,0,13,Honourable mention,,415
Denmark,DEN,35313,Julie Schøtt Hvidberg,7,0,1,4,1,0,13,Honourable mention,,415
Dominican Republic,DOM,35715,William Gabriel Evertz Adames,7,0,0,6,0,0,13,Honourable mention,,415
Georgia,GEO,34535,Mirza Shanidze,4,1,0,7,1,0,13,Honourable mention,,415
Indonesia,IDN,36104,Matthew Ravanelli Tjiptono,5,0,0,7,1,0,13,Honourable mention,,415
Iceland,ISL,35059,Jóakim Uni Arnaldarson,7,0,0,6,0,0,13,Honourable mention,,415
Iceland,ISL,35776,Eysteinn Daði Hjaltason,6,0,0,7,0,0,13,Honourable mention,,415
Kosovo,KSV,33893,Ajan Hajrullahu,4,1,0,7,1,0,13,Honourable mention,,415
Sri Lanka,LKA,36406,Nisal Thejana Withana Kankanamalage,4,1,0,7,1,0,13,Honourable mention,,415
North Macedonia,MKD,36418,Marko Mitevski,4,1,0,6,2,0,13,,,415
Netherlands,NLD,36130,Lisa Meij,7,0,0,5,1,0,13,Honourable mention,,415
Pakistan,PAK,36027,Muhammad Abdul Rafay Khan,7,1,0,5,0,0,13,Honourable mention,,415
Paraguay,PAR,34457,Fernando Daniel Lopez Bobadilla,3,1,0,7,2,0,13,Honourable mention,,415
Philippines,PHI,36434,Mateo Inigo Espocia,6,0,0,6,1,0,13,,,415
Philippines,PHI,36436,Shaun Lawrence Poh Leung,5,1,0,6,1,0,13,,,415
South Africa,SAF,36378,Noah Karl Rassou,6,0,1,5,1,0,13,,,415
Turkmenistan,TKM,36241,Yunus Orazov,4,1,0,7,1,0,13,Honourable mention,,415
United Arab Emirates,UAE,35554,Ziyao Wang,7,0,0,5,1,0,13,Honourable mention,,415
Venezuela,VEN,35706,Luis Enrique García González,7,1,0,5,0,0,13,Honourable mention,,415
Algeria,ALG,34487,Mohamed Ikbal Tebib,6,1,0,5,0,0,12,,,440
Argentina,ARG,36032,Facundo Aram Kechichian,7,0,0,3,2,0,12,Honourable mention,,440
Austria,AUT,36377,Yelyzaveta Yevtushenko,3,2,0,6,1,0,12,,,440
Bosnia and Herzegovina,BIH,36169,Amila Pašić,7,1,0,1,3,0,12,Honourable mention,,440
Botswana,BWA,34400,Bowen Zhou,7,0,0,5,0,0,12,Honourable mention,,440
Chile,CHI,36362,Santiago Mundaca,6,0,0,5,1,0,12,,,440
Czech Republic,CZE,35987,Lukáš Komín,7,1,0,2,2,0,12,Honourable mention,,440
Denmark,DEN,35932,Aryan Ashwin Mangale,7,2,0,1,2,0,12,Honourable mention,,440
Ghana,GHA,35854,Denzel Appau,7,0,0,5,0,0,12,Honourable mention,,440
Croatia,HRV,34640,Kristijan Šimović,6,2,0,1,3,0,12,,,440
Iraq,IRQ,34792,Abdullah Mohammed Sabah Sabah,7,1,0,4,0,0,12,Honourable mention,,440
Kenya,KEN,34959,Tanui Shawn Kimutai,7,0,0,4,1,0,12,Honourable mention,,440
Kosovo,KSV,33890,Shpendi Deva,3,2,0,6,1,0,12,,,440
Sri Lanka,LKA,35244,Rajawasala Ukattage Don Janith Dulmina Rajawasala,5,0,0,7,0,0,12,Honourable mention,,440
Lithuania,LTU,36072,Ahmed Benamara,6,0,0,5,1,0,12,,,440
Lithuania,LTU,36077,Arijus Paulavičius,7,1,0,2,2,0,12,Honourable mention,,440
Luxembourg,LUX,36248,Gabriel Baguenault,3,1,0,7,1,0,12,Honourable mention,,440
Republic of Moldova,MDA,36112,Vladislav Smochina,4,0,0,7,1,0,12,Honourable mention,,440
Netherlands,NLD,36132,Colin Smeets,3,1,0,7,1,0,12,Honourable mention,,440
Nepal,NPL,36063,Nishan Khatri,4,0,1,7,0,0,12,Honourable mention,,440
Nepal,NPL,36060,Prasiddha Thapa,4,0,0,7,1,0,12,Honourable mention,,440
Rwanda,RWA,36235,Baruch Ervin Rugero,4,0,0,5,3,0,12,,,440
South Africa,SAF,36175,Noah Moshe Greenblatt,7,1,0,1,3,0,12,Honourable mention,,440
South Africa,SAF,36148,Xiaoyuan Li,7,0,0,4,1,0,12,Honourable mention,,440
Switzerland,SUI,36432,Ivan Borysiuk,7,0,1,1,2,1,12,Honourable mention,,440
Syria,SYR,35332,Abdullah Abu Safi,7,0,0,4,1,0,12,Honourable mention,,440
Syria,SYR,35950,Okbah Aldabagh,6,0,0,5,1,0,12,,,440
Tajikistan,TJK,34863,Sanjar Rashidov,7,0,0,5,0,0,12,Honourable mention,,440
Turkmenistan,TKM,36240,Sanjar Hojanyyazov,7,1,0,2,2,0,12,Honourable mention,,440
Uganda,UGA,33864,Favour Bwesigye Busingye,4,1,0,6,1,0,12,,,440
Uruguay,URY,35272,Diego Correa Rivero,7,1,0,1,3,0,12,Honourable mention,,440
Algeria,ALG,35111,Nedjemddine Chiaoui,7,0,0,3,1,0,11,Honourable mention,,471
Austria,AUT,36372,Philipp Bui,7,1,0,1,2,0,11,Honourable mention,,471
Austria,AUT,36374,Ziao Suo,3,0,0,7,1,0,11,Honourable mention,,471
Finland,FIN,35959,Kaius Hansen,3,0,0,6,2,0,11,,,471
Finland,FIN,35955,Seve Torrkulla,7,0,1,3,0,0,11,Honourable mention,,471
Honduras,HND,35909,Juan Fernando Rodríguez Rodríguez,7,0,0,4,0,0,11,Honourable mention,,471
Kenya,KEN,34495,Gilbert Amani Ongoro,7,0,0,4,0,0,11,Honourable mention,,471
Lithuania,LTU,35349,Adomas Juodis,7,0,1,0,3,0,11,Honourable mention,,471
Latvia,LVA,36456,Gustavs Gritāns,7,1,0,1,2,0,11,Honourable mention,,471
Macau,MAC,35732,Hoi Xu,3,0,0,7,1,0,11,Honourable mention,,471
Republic of Moldova,MDA,35049,Alexandru Bordei,4,0,0,6,1,0,11,,,471
Netherlands,NLD,36128,Boaz Brouwer,7,2,0,1,1,0,11,Honourable mention,,471
Pakistan,PAK,36029,Fawad Akbar Khan,4,1,0,6,0,0,11,,,471
Pakistan,PAK,36028,Shahmeer Khan,3,1,0,7,0,0,11,Honourable mention,,471
Slovenia,SVN,36444,Naja Oblak,4,0,0,7,0,0,11,Honourable mention,,471
Albania,ALB,34970,Orest Sherko,7,0,0,3,0,0,10,Honourable mention,,486
Belgium,BEL,36327,Adrien Michaux,7,0,0,1,2,0,10,Honourable mention,,486
Chile,CHI,35002,Carlos Velasquez,3,1,0,5,1,0,10,,,486
Costa Rica,CRI,34999,Dylan Joel Laguna Arias,4,1,0,4,1,0,10,,,486
Costa Rica,CRI,35033,Sofía Rojas Cordero,3,0,0,7,0,0,10,Honourable mention,,486
Cuba,CUB,35006,Heidy Rodriguez Fuentes,3,1,0,5,1,0,10,,,486
Cyprus,CYP,36139,Petros Vourmas,7,1,0,1,1,0,10,Honourable mention,,486
Ecuador,ECU,35929,Issac Ruales-Santos,5,0,0,5,0,0,10,,,486
Indonesia,IDN,36108,Fernando Almer Renjiro,2,1,0,5,2,0,10,,,486
Iraq,IRQ,33055,Hatem Muqdad Mawlood Al-Ani,3,1,0,5,1,0,10,,,486
Iceland,ISL,35774,Daði Logason,3,0,0,7,0,0,10,Honourable mention,,486
Kyrgyzstan,KGZ,35918,Bekten Abduvaliev,7,0,1,1,1,0,10,Honourable mention,,486
Sri Lanka,LKA,34471,Praveen Charuka Athauda Arachchi,7,0,0,1,2,0,10,Honourable mention,,486
Macau,MAC,35711,In Lok Ho,7,0,0,1,2,0,10,Honourable mention,,486
Morocco,MAR,35740,Ismail Aabkari,3,0,0,7,0,0,10,Honourable mention,,486
Morocco,MAR,35737,Mohammed Cherki,7,1,0,0,2,0,10,Honourable mention,,486
Nepal,NPL,35194,Aayam Acharya,7,0,0,3,0,0,10,Honourable mention,,486
Portugal,POR,36083,Guilherme Duarte Cabral,7,2,0,1,0,0,10,Honourable mention,,486
El Salvador,SLV,35170,Helen Paola Morán Cerón,3,1,0,6,0,0,10,,,486
Switzerland,SUI,36335,Benoît Schmit,1,1,0,7,1,0,10,Honourable mention,,486
Tajikistan,TJK,35949,Muhammadidris Saimuhudinzoda,3,0,0,7,0,0,10,Honourable mention,,486
United Arab Emirates,UAE,36278,Davron Yakubov,6,0,0,4,0,0,10,,,486
Albania,ALB,35727,Darli Bruzja,4,0,0,5,0,0,9,,,508
Cyprus,CYP,35428,Alexandros Louka,3,0,1,5,0,0,9,,,508
Dominican Republic,DOM,34867,Baldwin Huang,7,0,0,2,0,0,9,Honourable mention,,508
Ecuador,ECU,34221,Martín Peñaherrera,4,0,0,4,1,0,9,,,508
Finland,FIN,35956,Amelie Hao,7,0,0,1,1,0,9,Honourable mention,,508
Ghana,GHA,35856,Kobina Yarko Mensah,7,0,0,2,0,0,9,Honourable mention,,508
Honduras,HND,35390,Renata Sorel Palao Zavala,4,0,0,5,0,0,9,,,508
Luxembourg,LUX,36258,Hazem Shinof,7,0,0,1,1,0,9,Honourable mention,,508
Latvia,LVA,35369,Reinis Bartkevičs,4,0,0,4,1,0,9,,,508
Myanmar,MMR,35020,Swan Htet Nay Khaing,7,0,0,2,0,0,9,Honourable mention,,508
Myanmar,MMR,35021,Swan Htet Naing,4,0,0,5,0,0,9,,,508
Nepal,NPL,36059,Yugantar Kalakheti,6,0,0,2,1,0,9,,,508
Nepal,NPL,36062,Arij Pokhrel,3,0,0,5,1,0,9,,,508
New Zealand,NZL,36253,Bella Chen,4,0,0,5,0,0,9,,,508
Portugal,POR,36081,Alexandre Ferreira,7,0,0,1,1,0,9,Honourable mention,,508
Puerto Rico,PRI,36078,Nelson Daniel Alsina Vasquez,7,0,0,1,1,0,9,Honourable mention,,508
Senegal,SEN,36170,Ameth Babou,4,1,0,4,0,0,9,,,508
Syria,SYR,35946,Hussien Ahmad,3,3,0,2,1,0,9,,,508
Syria,SYR,35971,Taim khayat,7,0,0,2,0,0,9,Honourable mention,,508
Tunisia,TUN,34595,Ahmed Mallek,4,1,0,2,2,0,9,,,508
Uganda,UGA,34847,Jayden Osago Mukisa,7,0,0,1,1,0,9,Honourable mention,,508
Uruguay,URY,35300,Federico Méndez Silva,7,0,0,1,1,0,9,Honourable mention,,508
Ivory Coast,CIV,34445,Kouame Christ Elfried Carlos Yao,4,0,0,1,3,0,8,,,530
Costa Rica,CRI,35807,Luisa Rodríguez Soto,4,1,0,3,0,0,8,,,530
Dominican Republic,DOM,35716,Mijael Kirk Rondón Arias,4,0,0,4,0,0,8,,,530
Spain,ESP,35904,Guillermo Guerrero Serrano,7,0,0,1,0,0,8,Honourable mention,,530
Georgia,GEO,36003,Giorgi Gumberidze,1,0,0,5,2,0,8,,,530
Ireland,IRL,33659,Tianci Yan,7,0,0,0,1,0,8,Honourable mention,,530
Iraq,IRQ,33054,Ali Muqdad Mawlood Al-Ani,0,1,0,5,2,0,8,,,530
Iceland,ISL,35775,Matthías Pálmason Skowronski,4,0,0,4,0,0,8,,,530
Kosovo,KSV,35676,Enes Hoxha,7,0,0,1,0,0,8,Honourable mention,,530
Morocco,MAR,35739,Yahya El Ouafi,4,0,0,2,2,0,8,,,530
Paraguay,PAR,35143,Stefany Fiorella Velazquez Ferreira,4,1,0,2,1,0,8,,,530
El Salvador,SLV,35889,Jeremy Matthew Castro Alarcon,0,0,0,7,1,0,8,Honourable mention,,530
Slovenia,SVN,35514,Ekaterina Chizhova,3,1,0,2,2,0,8,,,530
Tunisia,TUN,36393,Aws Dhahri,4,1,0,1,2,0,8,,,530
Tanzania,TZA,35920,Lightness Pigiliano Ngiliule,2,0,0,5,1,0,8,,,530
Uruguay,URY,36118,Facundo Correa Marchetti,2,0,0,6,0,0,8,,,530
Uruguay,URY,35299,Juan Martín González,3,0,0,5,0,0,8,,,530
Albania,ALB,34982,Sigi Zalla,4,0,0,2,1,0,7,,,547
Chile,CHI,35000,Lucas Gutierrez,3,1,0,2,1,0,7,,,547
Colombia,COL,36304,Maria Jose Aristizabal,3,1,0,2,1,0,7,,,547
Costa Rica,CRI,35809,Sara Fonseca Carrión,2,0,0,4,1,0,7,,,547
Kenya,KEN,35756,Jed Oloo Odundo,4,0,0,2,1,0,7,,,547
Morocco,MAR,35741,Yahya Ajbar,2,0,0,5,0,0,7,,,547
Namibia,NAM,34957,Roland Kauma Ndjamba,3,1,0,2,1,0,7,,,547
Rwanda,RWA,36233,Imelda Ikuzwe,3,1,0,3,0,0,7,,,547
Albania,ALB,35726,Noel Kolemarko,0,0,0,5,1,0,6,,,555
Algeria,ALG,36386,Fairouz Benyounes,4,0,0,2,0,0,6,,,555
Bolivia,BOL,36157,Juan David Díaz Aranibar,0,0,0,6,0,0,6,,,555
Cuba,CUB,35599,Javier Ernesto Galindo Nápoles,1,0,0,4,1,0,6,,,555
Cyprus,CYP,36143,Andreas Aristodemou,4,0,0,1,1,0,6,,,555
Cyprus,CYP,36141,Zilin Su,3,0,0,3,0,0,6,,,555
Ecuador,ECU,35032,Luis Zavala Freire,4,0,0,2,0,0,6,,,555
Italy,ITA,36368,Manfredi Italiano,3,1,0,1,1,0,6,,,555
Sri Lanka,LKA,36404,Bandara Hitihami Mudiyanselage Navindu Hansana,4,0,0,1,1,0,6,,,555
Sri Lanka,LKA,36407,Dinal Sandaru Senadeera Pathirana,1,0,0,5,0,0,6,,,555
Montenegro,MNE,35832,Luka Deretić,3,0,0,2,1,0,6,,,555
Montenegro,MNE,34996,Aleksandar Rnković,4,0,0,2,0,0,6,,,555
Oman,OMN,36314,Yousof Salim Ali Al Naabi,1,0,0,5,0,0,6,,,555
Panama,PAN,36285,William Eduardo Yau Chu,4,0,0,2,0,0,6,,,555
Senegal,SEN,36172,Sokhna Aminata Fall,3,0,0,2,1,0,6,,,555
Tajikistan,TJK,34566,Farkhod Sokhibnazarov,0,0,0,6,0,0,6,,,555
Uganda,UGA,35652,Elizabeth Nabunnya,4,1,0,1,0,0,6,,,555
Iraq,IRQ,36023,Yousif Wameedh Ghassan Algharani,0,1,0,2,2,0,5,,,572
Myanmar,MMR,36090,Khant Nyi Thar,0,0,0,5,0,0,5,,,572
Nepal,NPL,36058,Mission Joshi,3,0,0,0,2,0,5,,,572
Palestine,PSE,35699,Mohammad Abu Aladous,4,0,0,1,0,0,5,,,572
Rwanda,RWA,36231,John Kenzi Iradukiza,1,1,0,3,0,0,5,,,572
Rwanda,RWA,35152,Sonia Keza,0,0,0,5,0,0,5,,,572
Tanzania,TZA,36091,Sweetbert John Nene,0,0,0,5,0,0,5,,,572
Venezuela,VEN,35707,Manuel Enrique Rivas Morantes,4,0,0,1,0,0,5,,,572
Chile,CHI,36295,Tomas Rodriguez,4,0,0,0,0,0,4,,,580
Cameroon,CMR,36348,Daniel Aaron Kougang Wateu,3,0,0,0,1,0,4,,,580
Cyprus,CYP,36142,Alexis Hadjigeorgiou,3,0,0,1,0,0,4,,,580
Kosovo,KSV,34885,Parid Haxholli,3,0,0,1,0,0,4,,,580
Myanmar,MMR,35969,Khant Nyi Zin,3,0,0,0,1,0,4,,,580
Panama,PAN,36286,Yilene Peiyin Lai Tan,3,0,0,1,0,0,4,,,580
Tunisia,TUN,36391,Nouha Jemel,2,0,0,2,0,0,4,,,580
Tanzania,TZA,36010,Joyce Pascali Sulumo,0,1,0,2,1,0,4,,,580
Uganda,UGA,35655,Linette Akello Agudo,2,0,0,2,0,0,4,,,580
Venezuela,VEN,35705,José Leonardo Marquina Mendoza,3,0,0,1,0,0,4,,,580
Venezuela,VEN,35710,Leandro José Rivera Salas,3,0,0,1,0,0,4,,,580
Algeria,ALG,36384,Mael Shawaly,0,0,0,2,1,0,3,,,591
Bhutan,BTN,35229,Pema Tenzin,0,0,0,2,1,0,3,,,591
Bhutan,BTN,36289,Thinley Yoezer,0,0,0,3,0,0,3,,,591
Costa Rica,CRI,35064,Kailash Kleinman Siddharth,1,0,0,2,0,0,3,,,591
Dominican Republic,DOM,35717,Seungwoo Lee,1,0,0,2,0,0,3,,,591
Ecuador,ECU,35865,Mia Dunn,1,0,0,2,0,0,3,,,591
