Country Name,Country Code,Contestant Code,Contestant,P1,P2,P3,P4,P5,P6,Total,Award,Extra Awards,Rank
Macau,MAC,31962,Kuok Wai U,7,6,0,7,2,0,22,Honourable mention,,286
Philippines,PHI,29910,Sarji Elijah Bona,7,7,0,7,1,0,22,Honourable mention,,286
Sweden,SWE,30835,Erik Hedin,6,6,0,7,2,1,22,Honourable mention,,286
Switzerland,SUI,32077,Elia Steinfeld,7,7,0,7,1,0,22,Honourable mention,,286
Tunisia,TUN,31900,Hamadi Dardouri,7,7,0,7,1,0,22,Honourable mention,,286
Uzbekistan,UZB,31548,Anvarbek Rakhmatov,7,1,0,7,7,0,22,Honourable mention,,286
Bangladesh,BGD,30991,Md. Fuad Al Alam,6,1,0,7,7,0,21,Honourable mention,,303
Bangladesh,BGD,30996,Tahmid Hameem Chowdhury,6,7,0,7,1,0,21,Honourable mention,,303
Lithuania,LTU,31793,Pijus Šapnagis,7,6,1,0,7,0,21,Honourable mention,,303
Netherlands,NLD,31597,Lars Pos,7,7,0,7,0,0,21,Honourable mention,,303
North Macedonia,MKD,31770,Aleksij Tasikj,7,0,0,7,7,0,21,Honourable mention,,303
Republic of Moldova,MDA,31744,Valeriu Ursu,5,7,0,7,2,0,21,Honourable mention,,303
Serbia,SRB,32123,Aleksandar Višnjić,6,7,0,7,1,0,21,Honourable mention,,303
Spain,ESP,31868,Martín Padrón Rodríguez,6,7,0,1,7,0,21,Honourable mention,,303
Sri Lanka,LKA,28568,Hitihami Mudiyanselage Mihiru Anushka Bandara,5,2,0,7,7,0,21,Honourable mention,,303
Tunisia,TUN,31905,Amir Soussi,6,7,0,7,1,0,21,Honourable mention,,303
Uzbekistan,UZB,31552,Jasurbek Ruziboev,1,7,0,7,6,0,21,Honourable mention,,303
Austria,AUT,30028,Doris Obermaier,7,3,0,7,3,0,20,Honourable mention,,314
Belgium,BEL,32048,Zhiyi Luo,7,7,0,5,1,0,20,Honourable mention,,314
Denmark,DEN,31627,Malte Kildelund Rosenkilde,7,3,0,7,3,0,20,Honourable mention,,314
Estonia,EST,32079,Birgit Veldi,7,6,0,7,0,0,20,Honourable mention,,314
Greece,HEL,31653,Konstantinos Konstantinidis,7,1,0,7,5,0,20,Honourable mention,,314
Iceland,ISL,30922,Benedikt Vilji Magnússon,7,3,0,7,1,2,20,Honourable mention,,314
Netherlands,NLD,31594,Mads Kok,7,3,0,7,3,0,20,Honourable mention,,314
Norway,NOR,31321,Maxim Scherbakov,7,3,0,7,3,0,20,Honourable mention,,314
Pakistan,PAK,31674,Shah Jahan Ishaq,6,7,0,7,0,0,20,Honourable mention,,314
Serbia,SRB,32120,Vukašin Pantelić,2,3,0,7,7,1,20,Honourable mention,,314
Spain,ESP,31823,Javier Badesa Pérez,7,7,0,0,6,0,20,Honourable mention,,314
Sweden,SWE,31514,Olle Lapidus,7,7,0,4,1,1,20,Honourable mention,,314
Tajikistan,TJK,30658,Timur Usmonov,6,1,0,7,6,0,20,Honourable mention,,314
Uzbekistan,UZB,30948,Iskandar Buriev,7,0,0,7,6,0,20,Honourable mention,,314
Bangladesh,BGD,31878,S M A Nahian,7,3,0,7,1,1,19,Honourable mention,,328
Costa Rica,CRI,29177,José Javier Álvarez Pacheco,7,1,0,7,4,0,19,Honourable mention,,328
France,FRA,32055,Georges Tézé,2,7,0,7,3,0,19,Honourable mention,,328
Georgia,GEO,31783,Aleksandre Korkotashvili,6,3,0,7,3,0,19,Honourable mention,,328
Hong Kong,HKG,31936,Nick Hang Cheng,7,7,0,1,4,0,19,Honourable mention,,328
Ireland,IRL,30971,Taiga Shimazu Murray,7,3,0,7,2,0,19,Honourable mention,,328
Mongolia,MNG,31934,Dalaitseren Ganbold,7,3,0,7,2,0,19,Honourable mention,,328
Morocco,MAR,31771,Abdelkayoum Kaddouri,7,2,0,7,3,0,19,Honourable mention,,328
Netherlands,NLD,31545,Lance Bakker,7,3,0,7,2,0,19,Honourable mention,,328
Singapore,SGP,31600,Yan Xi Peh,7,3,0,7,2,0,19,Honourable mention,,328
Slovenia,SVN,32011,Katarina Grilj,4,7,0,7,1,0,19,Honourable mention,,328
South Africa,SAF,31787,Benjamin Frederick Kleyn,7,3,0,7,1,1,19,Honourable mention,,328
Syria,SYR,31411,Saria Ramadan,7,2,0,7,3,0,19,Honourable mention,,328
Tajikistan,TJK,31705,Bezhan Gulov,7,3,0,7,2,0,19,Honourable mention,,328
Türkiye,TUR,31645,Burak Karataş,7,2,0,7,3,0,19,Honourable mention,,328
Australia,AUS,31759,Grace Yuan,2,7,0,7,2,0,18,Honourable mention,,343
Austria,AUT,30938,Martin Bierbaumer,7,7,2,0,2,0,18,Honourable mention,,343
Azerbaijan,AZE,31315,Javad Ismayilzada,2,4,0,7,5,0,18,Honourable mention,,343
Belgium,BEL,32050,Pierre Akin Dürrüoglu,7,1,0,7,3,0,18,Honourable mention,,343
Bolivia,BOL,29335,Marvin Mario Martínez Nuñez,7,1,0,7,1,2,18,Honourable mention,,343
Canada,CAN,31972,Evan Lu,7,6,3,0,2,0,18,Honourable mention,,343
Costa Rica,CRI,31735,Kristel Fiorella Acuña García,7,3,0,7,1,0,18,Honourable mention,,343
Cyprus,CYP,31276,Panagiotis Chatzikostas,7,3,0,7,1,0,18,Honourable mention,,343
Cyprus,CYP,31965,Ara Mahdessian,7,1,0,7,3,0,18,Honourable mention,,343
Denmark,DEN,31626,Daniel Pham Nguyen,6,3,0,7,2,0,18,Honourable mention,,343
Honduras,HND,30353,Ezra Guerrero Alvarez,7,3,0,7,1,0,18,Honourable mention,,343
Ireland,IRL,31022,Fionn Kimber O'Shea,7,3,0,7,1,0,18,Honourable mention,,343
Ireland,IRL,32044,Emily Wolfe,7,2,0,7,2,0,18,Honourable mention,,343
Montenegro,MNE,31682,Amir Kolić,7,0,0,7,4,0,18,Honourable mention,,343
North Macedonia,MKD,30868,Jasna Ilieva,7,3,0,7,1,0,18,Honourable mention,,343
Norway,NOR,31536,Oliver Ruden,7,7,0,0,3,1,18,Honourable mention,,343
Republic of Moldova,MDA,31742,Victor Purice,7,3,0,7,1,0,18,Honourable mention,,343
South Africa,SAF,31786,Youkyum Kim,7,3,0,7,1,0,18,Honourable mention,,343
Sweden,SWE,30007,Kevin Haagensen Strömberg,6,7,0,3,2,0,18,Honourable mention,,343
Switzerland,SUI,32073,Felix Xu,6,3,0,7,1,1,18,Honourable mention,,343
Uzbekistan,UZB,31578,Tohirbek To'lanov,2,2,0,7,7,0,18,Honourable mention,,343
Austria,AUT,31851,Jakob Kapelari,7,7,0,1,2,0,17,Honourable mention,,364
Bangladesh,BGD,31881,Md. Ashraful Islam Fahim,2,1,0,7,7,0,17,Honourable mention,,364
Denmark,DEN,31624,Bodil Kondrup Vedel,7,2,0,7,0,1,17,Honourable mention,,364
Finland,FIN,31702,Aino Aulanko,7,7,0,1,2,0,17,Honourable mention,,364
Indonesia,IDN,31077,Andrew Daniel Janong,7,1,0,7,2,0,17,Honourable mention,,364
Latvia,LVA,32008,Margus Smotrovs,7,1,0,7,2,0,17,Honourable mention,,364
Macau,MAC,30355,Chi Pang Lao,1,2,1,7,6,0,17,Honourable mention,,364
Morocco,MAR,31767,Saad Chairi,7,2,0,7,1,0,17,Honourable mention,,364
Morocco,MAR,31765,Mouad Enoua,2,7,0,7,1,0,17,Honourable mention,,364
New Zealand,NZL,30784,Bufan Zhao,7,0,0,7,3,0,17,Honourable mention,,364
Panama,PAN,30934,Adrian Frauca Arenas,7,2,0,7,1,0,17,Honourable mention,,364
Philippines,PHI,32028,Rickson Caleb Tan,7,2,0,7,1,0,17,Honourable mention,,364
Philippines,PHI,32029,Filbert Ephraim Wu,6,1,0,7,3,0,17,Honourable mention,,364
Albania,ALB,31921,Sirio Dafa,7,0,0,7,2,0,16,Honourable mention,,377
Austria,AUT,31854,Felix Pernegger,7,7,0,0,2,0,16,Honourable mention,,377
El Salvador,SLV,30490,José Manuel Cabrera Guardado,5,2,0,7,2,0,16,Honourable mention,,377
Kosovo,KSV,31301,Dion Aliu,1,7,0,7,1,0,16,Honourable mention,,377
Kyrgyzstan,KGZ,31644,Talgat Baktybekov,5,2,0,7,2,0,16,Honourable mention,,377
Latvia,LVA,31980,Alfrēds Saročinskis,6,1,0,7,2,0,16,Honourable mention,,377
Malaysia,MAS,31804,Goh Wei Jie,3,3,0,7,3,0,16,Honourable mention,,377
New Zealand,NZL,31677,Eric Lee,7,1,0,7,1,0,16,Honourable mention,,377
New Zealand,NZL,30749,Brena Merz,7,0,0,7,2,0,16,Honourable mention,,377
Norway,NOR,31323,Noah Hessen Bjerke,7,1,0,7,1,0,16,Honourable mention,,377
Paraguay,PAR,30678,Kevin Francisco Aquino Díaz,7,1,0,7,1,0,16,Honourable mention,,377
Philippines,PHI,32027,Enrico Rolando Martinez,7,1,0,7,1,0,16,Honourable mention,,377
South Africa,SAF,30641,Minkyum Kim,7,1,0,7,1,0,16,Honourable mention,,377
Sri Lanka,LKA,31797,Thirukkumaran Theiventhiran,6,0,0,7,3,0,16,Honourable mention,,377
Sri Lanka,LKA,30325,Chandhopama Thidas Bandara Wanasinghe,7,0,0,7,2,0,16,Honourable mention,,377
Tunisia,TUN,31901,Othmen Aweb,1,7,0,7,1,0,16,Honourable mention,,377
Uzbekistan,UZB,31549,Jaloliddin Kholmatov,0,2,0,7,7,0,16,Honourable mention,,377
Algeria,ALG,30823,Choubaila Guerfi,7,1,0,7,0,0,15,Honourable mention,,394
Argentina,ARG,31874,Martín Lupin,7,3,0,4,1,0,15,Honourable mention,,394
Belgium,BEL,32051,Mateo Muñoz,7,0,0,7,1,0,15,Honourable mention,,394
Bolivia,BOL,31172,David Sompero Mendoza,7,0,0,7,1,0,15,Honourable mention,,394
Bosnia and Herzegovina,BIH,32064,Emira Ibrahimović,7,1,0,1,6,0,15,Honourable mention,,394
Czech Republic,CZE,31659,Zdeněk Pezlar,7,7,0,0,1,0,15,Honourable mention,,394
Finland,FIN,31703,Jussi Marttinen,6,7,0,0,2,0,15,Honourable mention,,394
Ireland,IRL,32045,Rory Moore,7,0,0,7,1,0,15,Honourable mention,,394
Kyrgyzstan,KGZ,31665,Nurtilek Duishobaev,7,0,0,7,1,0,15,Honourable mention,,394
Latvia,LVA,31977,Milana Komisarova,6,1,0,7,1,0,15,Honourable mention,,394
Latvia,LVA,30805,Matīss Kristiņš,7,7,0,0,1,0,15,Honourable mention,,394
Malaysia,MAS,31802,Tan Min Heng,7,1,0,0,6,1,15,Honourable mention,,394
Morocco,MAR,31146,Adam El Kharraze,0,7,0,7,1,0,15,Honourable mention,,394
New Zealand,NZL,31676,Grady Kenix,7,7,0,0,1,0,15,Honourable mention,,394
New Zealand,NZL,31666,Eric Liang,7,0,0,7,1,0,15,Honourable mention,,394
Paraguay,PAR,30679,María Guadalupe Solaeche Amadeo,6,1,0,7,1,0,15,Honourable mention,,394
Portugal,POR,31989,Mariana Vilela Marta Rio Costa,5,2,0,7,1,0,15,Honourable mention,,394
Puerto Rico,PRI,30103,Luis Guillermo Turino Zellek,6,1,0,7,1,0,15,Honourable mention,,394
Republic of Moldova,MDA,30772,Adelina Andrei,7,0,0,7,1,0,15,Honourable mention,,394
Slovenia,SVN,31298,Juš Kocutar,7,2,0,5,1,0,15,Honourable mention,,394
South Africa,SAF,30080,Emmanual Michael Rassou,7,7,0,0,1,0,15,Honourable mention,,394
South Africa,SAF,31796,Alex Dineo Sinclair-Smith,7,0,0,7,1,0,15,Honourable mention,,394
Sweden,SWE,31515,Ludvig Granath,7,1,0,4,3,0,15,Honourable mention,,394
Syria,SYR,31410,Marie Noelle Seif Asskar,6,0,0,7,2,0,15,Honourable mention,,394
Tajikistan,TJK,31710,Anisa Burieva,0,7,0,7,1,0,15,Honourable mention,,394
Uruguay,URY,30851,Facundo Méndez,6,1,0,7,1,0,15,Honourable mention,,394
Algeria,ALG,30972,Youcef Kenane,2,3,0,7,2,0,14,Honourable mention,,420
Bangladesh,BGD,30995,Nujhat Ahmed Disha,7,0,0,7,0,0,14,Honourable mention,,420
Costa Rica,CRI,31100,Alejandro Campos Rojas,2,4,0,7,1,0,14,Honourable mention,,420
Denmark,DEN,31625,Elias Rasmussen Lolck,7,5,0,0,0,2,14,Honourable mention,,420
Estonia,EST,30735,Aleksei Ganyukov,7,1,0,1,5,0,14,Honourable mention,,420
Kyrgyzstan,KGZ,30883,Fedor Korniiash,6,1,0,7,0,0,14,Honourable mention,,420
Palestine,PSE,32063,Nicola AbuSa'ad,7,1,0,0,6,0,14,Honourable mention,,420
Panama,PAN,32085,Jorge Liu Luo,7,0,0,7,0,0,14,Honourable mention,,420
Sri Lanka,LKA,29315,Sandaru Thathsara Balahewa,4,0,0,7,3,0,14,Honourable mention,,420
Czech Republic,CZE,31657,Benedikt Bareš,7,3,0,1,2,0,13,Honourable mention,,429
Czech Republic,CZE,31660,Robert Jaworski,7,3,0,1,1,1,13,Honourable mention,,429
Georgia,GEO,31968,Guram Matcharashvili,7,4,0,1,0,1,13,Honourable mention,,429
Portugal,POR,32000,Rafael Martim Tavares Inácio,7,3,0,0,3,0,13,Honourable mention,,429
Puerto Rico,PRI,31543,Carlos Andres Rodriguez,5,2,0,4,2,0,13,,,429
Slovakia,SVK,31123,Samuel Koribanič,5,7,0,0,1,0,13,Honourable mention,,429
Tajikistan,TJK,31708,Azamat Dushanov,2,1,0,7,3,0,13,Honourable mention,,429
Argentina,ARG,31873,Uriel Digestani,7,2,0,0,3,0,12,Honourable mention,,436
Colombia,COL,32125,Simón Jaimes,3,1,0,7,1,0,12,Honourable mention,,436
Iceland,ISL,31507,Sverrir Hákonarson,7,0,0,5,0,0,12,Honourable mention,,436
Kosovo,KSV,31299,Viol Guda,7,1,0,3,1,0,12,Honourable mention,,436
Liechtenstein,LIE,32052,Tobias Marxer,4,1,0,7,0,0,12,Honourable mention,,436
Oman,OMN,30520,Alwaqas Mahmood Mohammed Al Khadhuri,5,3,0,4,0,0,12,,,436
Rwanda,RWA,31069,Salvi Mucyo,2,2,0,7,1,0,12,Honourable mention,,436
Tajikistan,TJK,31709,Doriush Khayridinov,1,3,0,7,1,0,12,Honourable mention,,436
Uruguay,URY,30849,Mauro Akerman Cohn,7,1,0,3,1,0,12,Honourable mention,,436
Bolivia,BOL,31175,Luis André Villan Gabriel,3,0,0,7,1,0,11,Honourable mention,,445
Chile,CHI,31812,Siyuan Lu,7,2,0,2,0,0,11,Honourable mention,,445
Finland,FIN,31672,Kristian Latvanen,3,0,0,7,1,0,11,Honourable mention,,445
Lithuania,LTU,31791,Gustas Pranckietis,7,0,0,1,3,0,11,Honourable mention,,445
Macau,MAC,32006,Siyang Lin,4,0,0,7,0,0,11,Honourable mention,,445
Malaysia,MAS,31803,Leia Mayssa Masyerin,3,0,0,7,1,0,11,Honourable mention,,445
Mauritania,MRT,31637,Cheikh Baye Khlifa,1,3,0,7,0,0,11,Honourable mention,,445
Norway,NOR,31322,David Strømme Eikeland,7,1,0,0,3,0,11,Honourable mention,,445
Norway,NOR,31535,James Jia,6,2,0,0,3,0,11,,,445
Pakistan,PAK,31678,Muhammad Asadohoo Abdali,3,1,0,7,0,0,11,Honourable mention,,445
Pakistan,PAK,31675,Ahmed Raza,6,3,0,0,2,0,11,,,445
Slovenia,SVN,32021,Kaja Rajter,7,0,0,3,1,0,11,Honourable mention,,445
South Africa,SAF,30081,Juliette Roux,1,1,0,7,2,0,11,Honourable mention,,445
Bolivia,BOL,31170,Carlos Andrés Pozo Vargas,7,1,0,1,1,0,10,Honourable mention,,458
Colombia,COL,32126,Juanita Giraldo,2,0,0,7,1,0,10,Honourable mention,,458
Colombia,COL,32127,Santiago González,3,1,0,6,0,0,10,,,458
Cyprus,CYP,30462,Kyriakos Tsiannis,7,1,0,2,0,0,10,Honourable mention,,458
Ecuador,ECU,32092,Keny Carlosama,3,0,0,7,0,0,10,Honourable mention,,458
El Salvador,SLV,31695,Enrique Adonay Hernández Rafaelano,1,1,0,7,1,0,10,Honourable mention,,458
Estonia,EST,32074,Toomas Herodes,7,0,0,3,0,0,10,Honourable mention,,458
Georgia,GEO,31969,Daviti Togoevi,7,1,0,1,1,0,10,Honourable mention,,458
Honduras,HND,32066,Derek Samir Funez Estrada,3,0,0,7,0,0,10,Honourable mention,,458
Nepal,NPL,31612,Swikriti Acharya,2,1,0,7,0,0,10,Honourable mention,,458
Sri Lanka,LKA,31206,Shithila Vibheetha Mahabaduge,3,0,0,7,0,0,10,Honourable mention,,458
Algeria,ALG,31951,Yacine Dallil,6,0,0,0,3,0,9,,,469
Algeria,ALG,31928,Abdelhamid Saadi,1,0,0,7,1,0,9,Honourable mention,,469
Belgium,BEL,32049,Lucien Coché,7,0,0,2,0,0,9,Honourable mention,,469
Costa Rica,CRI,31734,Gabriel Najmias Lang,6,1,0,0,2,0,9,,,469
Cuba,CUB,31996,Elvis Cabrera Leal,7,0,0,0,2,0,9,Honourable mention,,469
Cyprus,CYP,30460,Konstantinos Charalampous,7,1,0,0,1,0,9,Honourable mention,,469
Ecuador,ECU,30285,Jahir Cajas,1,0,0,7,1,0,9,Honourable mention,,469
Finland,FIN,31671,Into Almiala,4,2,0,3,0,0,9,,,469
Ireland,IRL,31023,James Chen,7,1,0,0,1,0,9,Honourable mention,,469
Kosovo,KSV,31754,Lum Jerliu,1,1,0,7,0,0,9,Honourable mention,,469
Latvia,LVA,31979,Petr Gabuniia,5,1,0,0,3,0,9,,,469
Mauritania,MRT,31636,Mohamed Mohamed Abe,1,0,0,7,1,0,9,Honourable mention,,469
Mauritania,MRT,31639,Mohamed Taleb Ahmed,0,1,0,7,1,0,9,Honourable mention,,469
Pakistan,PAK,31670,Muhammad Abubakar Mahmood,7,1,0,1,0,0,9,Honourable mention,,469
Panama,PAN,32084,Eidrian Perez,7,1,0,1,0,0,9,Honourable mention,,469
Paraguay,PAR,30135,Alfredo Nahuel Gómez Ruiz,6,1,0,2,0,0,9,,,469
Paraguay,PAR,31718,Gabriela Michelle Miranda Bortolatto,1,1,0,7,0,0,9,Honourable mention,,469
Paraguay,PAR,31721,María José Ortiz Benítez,1,1,0,7,0,0,9,Honourable mention,,469
Syria,SYR,31413,Mustafa Akash,7,1,0,0,1,0,9,Honourable mention,,469
Syria,SYR,31414,Bana Mahana,1,0,0,7,1,0,9,Honourable mention,,469
Tunisia,TUN,31902,Younes Abid,1,1,0,7,0,0,9,Honourable mention,,469
Tunisia,TUN,31903,Khalil Tlili,1,0,0,7,1,0,9,Honourable mention,,469
Uganda,UGA,31099,JONATHAN BENONI MUKALAZI,1,1,0,7,0,0,9,Honourable mention,,469
United Arab Emirates,UAE,31946,Aadi Sinha,1,1,0,7,0,0,9,Honourable mention,,469
Albania,ALB,31925,Andrea Bylykbashi,2,1,0,5,0,0,8,,,493
Albania,ALB,31924,Nea Metohu,1,0,0,7,0,0,8,Honourable mention,,493
Belgium,BEL,32047,Milan Pickavet,7,1,0,0,0,0,8,Honourable mention,,493
Chile,CHI,31831,Matias Nova,2,1,0,4,1,0,8,,,493
Colombia,COL,31194,Alejandro Escorcia,4,3,0,0,1,0,8,,,493
Costa Rica,CRI,30215,Nicole Lipschitz Kesselman,7,0,0,0,1,0,8,Honourable mention,,493
Cyprus,CYP,31966,Axel Dobloug,6,1,0,0,1,0,8,,,493
Dominican Republic,DOM,31726,Miguel Angel Hernández Lora,1,0,0,7,0,0,8,Honourable mention,,493
Ghana,GHA,31652,Joel Manu,6,1,0,1,0,0,8,,,493
Iceland,ISL,31510,Kirill Zolotuskiy,7,0,0,1,0,0,8,Honourable mention,,493
Kosovo,KSV,31753,Yllkë Jashari,1,0,0,7,0,0,8,Honourable mention,,493
Luxembourg,LUX,31746,Victor Guilbert,7,0,0,0,1,0,8,Honourable mention,,493
Mauritania,MRT,31638,Eyoub Abdellahi Brahim Ahmed,0,1,0,7,0,0,8,Honourable mention,,493
Morocco,MAR,31773,El Mehdi EL Kihel,6,1,0,0,1,0,8,,,493
Nepal,NPL,31614,Kapil Sharma,1,0,0,7,0,0,8,Honourable mention,,493
Sweden,SWE,30755,Duri Korsman,7,1,0,0,0,0,8,Honourable mention,,493
Tunisia,TUN,31904,Cherif Omar,0,0,0,7,1,0,8,Honourable mention,,493
Botswana,BWA,28794,Kalidas Rayirath,1,1,0,4,1,0,7,,,510
Chile,CHI,31829,Ignacio Hernandez,4,1,0,0,1,1,7,,,510
Colombia,COL,32128,Mateo Lizcano,4,1,0,1,1,0,7,,,510
Dominican Republic,DOM,31723,Natalia Mia Cedano Sanchez,0,0,0,7,0,0,7,Honourable mention,,510
Dominican Republic,DOM,31732,Juan Manuel Jimenez Alberto,6,1,0,0,0,0,7,,,510
Slovenia,SVN,32019,Matija Likar,6,1,0,0,0,0,7,,,510
Syria,SYR,31415,Haydar Qassem,7,0,0,0,0,0,7,Honourable mention,,510
Kosovo,KSV,31752,Arlind Topanica,1,1,0,3,1,0,6,,,517
Luxembourg,LUX,31745,Louise Bernier,1,0,0,5,0,0,6,,,517
Luxembourg,LUX,31747,Mathieu Martin,3,1,0,2,0,0,6,,,517
Morocco,MAR,31774,Anas El Boukari,0,3,0,3,0,0,6,,,517
Rwanda,RWA,31999,Honorine Munezero,1,2,0,3,0,0,6,,,517
Albania,ALB,31923,Erik Kërçiku,1,0,0,3,1,0,5,,,522
Algeria,ALG,31937,Zyad Kherraf,3,0,0,2,0,0,5,,,522
Ghana,GHA,30301,Prince Appiah Debrah,1,0,0,3,1,0,5,,,522
Ghana,GHA,30292,Keith Kojo Torpey,3,1,0,1,0,0,5,,,522
Ireland,IRL,32043,Xiang Lian,1,0,0,4,0,0,5,,,522
Kyrgyzstan,KGZ,30861,Eldar Iskanderov,4,0,0,0,1,0,5,,,522
Puerto Rico,PRI,30174,Daniel Villafuerte Gonzalez,5,0,0,0,0,0,5,,,522
Rwanda,RWA,31052,Joseph Desire Abayo,2,1,0,2,0,0,5,,,522
Rwanda,RWA,31068,Nadine Akimana,1,0,0,3,1,0,5,,,522
Rwanda,RWA,31836,Bel Ami Gisage Warakoze,0,1,0,4,0,0,5,,,522
Botswana,BWA,30984,Taonga Ndolo,3,0,0,1,0,0,4,,,532
Botswana,BWA,31825,Aswin Santhosh Nair,3,0,0,1,0,0,4,,,532
Cuba,CUB,31893,Thalía Faustina Zayas Suárez,1,1,0,2,0,0,4,,,532
Ecuador,ECU,32005,Adrian Cerda,2,0,0,2,0,0,4,,,532
Iceland,ISL,31512,Kristján Dagur Jónsson,3,1,0,0,0,0,4,,,532
Iceland,ISL,31508,Ragna María Sverrisdóttir,1,0,0,3,0,0,4,,,532
Kosovo,KSV,31305,Edi Berisha,1,0,0,3,0,0,4,,,532
Mauritania,MRT,31641,Cheikh Mohamed Brahim Jedou,0,1,0,3,0,0,4,,,532
Nepal,NPL,31615,Vivek Yadav,0,1,0,3,0,0,4,,,532
Puerto Rico,PRI,31848,Diego Suarez Flores,3,1,0,0,0,0,4,,,532
Slovenia,SVN,32012,Vid Kavčič,3,1,0,0,0,0,4,,,532
Venezuela,VEN,31684,Cristina Isabel Puyosa Raffoul,0,0,0,4,0,0,4,,,532
Albania,ALB,31922,Erlisa Demneri,1,0,0,2,0,0,3,,,544
Bolivia,BOL,31891,Valeria Cartagena Vaca,1,0,0,2,0,0,3,,,544
Dominican Republic,DOM,31733,Johanny Elibel Pérez Muñoz,1,0,0,2,0,0,3,,,544
Ecuador,ECU,32091,Emilio Zamora,1,0,0,2,0,0,3,,,544
Iceland,ISL,30926,Viktor Már Guðmundsson,1,1,0,0,1,0,3,,,544
Luxembourg,LUX,31748,Maia Tanasa,0,0,0,3,0,0,3,,,544
Luxembourg,LUX,31749,Michèle Voncken,0,1,0,2,0,0,3,,,544
Nepal,NPL,31616,Pragyesh Poudel,3,0,0,0,0,0,3,,,544
Oman,OMN,31683,Manar Mahmood Ali Nasser Al Dhuhli,1,0,0,2,0,0,3,,,544
Oman,OMN,31681,Albljaa Zahran Zahir Mohammed Alabri,1,0,0,2,0,0,3,,,544
Puerto Rico,PRI,31862,Fernando José Oliver Mediavilla,2,0,0,0,1,0,3,,,544
Venezuela,VEN,30556,Ricardo Andrés Carrillo Silva,1,1,0,0,1,0,3,,,544
Honduras,HND,32109,Antony Williams Martinez Gonzales,0,0,0,2,0,0,2,,,556
Montenegro,MNE,31688,Miloš Barjaktarović,1,0,0,0,1,0,2,,,556
Montenegro,MNE,31690,Aleksa Šcepanović,1,0,0,0,1,0,2,,,556
Nepal,NPL,31613,Raunak Ranjan Mishra,0,0,0,2,0,0,2,,,556
Pakistan,PAK,31673,Saad Ahmed Khan Ghori,1,0,0,1,0,0,2,,,556
Panama,PAN,32083,Ana Lucia Maza,1,0,0,1,0,0,2,,,556
Uganda,UGA,32146,BENJAMIN PATRICK SSEMWEZI,1,0,0,1,0,0,2,,,556
Botswana,BWA,31832,Dawn Kannanaikal Martin,1,0,0,0,0,0,1,,,563
Botswana,BWA,30985,Ashwin Shine,1,0,0,0,0,0,1,,,563
Chile,CHI,31816,Luis Riveros,1,0,0,0,0,0,1,,,563
Dominican Republic,DOM,31727,Iraira Lucia Rivera Rojas,1,0,0,0,0,0,1,,,563
Ecuador,ECU,32094,Sebastian Wan,1,0,0,0,0,0,1,,,563
Honduras,HND,32110,Avril Nathalie Matute Cruz,1,0,0,0,0,0,1,,,563
Kyrgyzstan,KGZ,31662,Elnura Anarbai kyzy,0,0,0,1,0,0,1,,,563
Mauritania,MRT,31640,Mohamed El Moktar Mohamed Horma,0,1,0,0,0,0,1,,,563
Montenegro,MNE,31692,Sava Huter,1,0,0,0,0,0,1,,,563
Oman,OMN,31687,Rayyan Abdallah Ahmed Al Kaabi,0,1,0,0,0,0,1,,,563
Pakistan,PAK,31311,Muhammad Daniyal,1,0,0,0,0,0,1,,,563
Paraguay,PAR,31719,Tobías Santiago Valdez Caballero,1,0,0,0,0,0,1,,,563
Rwanda,RWA,31031,Alain Irakarama,0,1,0,0,0,0,1,,,563
Uganda,UGA,32145,TIMOTHY MUWANGA,0,0,0,1,0,0,1,,,563
Uganda,UGA,32147,JONATHAN RALPH FELIX WANDERA,0,0,0,1,0,0,1,,,563
United Arab Emirates,UAE,31947,Ahmad Shaeel Akhtar,0,0,0,1,0,0,1,,,563
Botswana,BWA,30981,Achal Kumar Gupta,0,0,0,0,0,0,0,,,579
Ecuador,ECU,32093,Luis Reyes,0,0,0,0,0,0,0,,,579
Nepal,NPL,31610,Darshan KC,0,0,0,0,0,0,0,,,579
Oman,OMN,31693,Almunthir Sulaiman Mattar Obaid Al-Abri,0,0,0,0,0,0,0,,,579
Oman,OMN,31689,Ayisha Abdul Qader Ali Almamari,0,0,0,0,0,0,0,,,579
Puerto Rico,PRI,31863,Ivan Francisco Mejía Laborde,0,0,0,0,0,0,0,,,579
Uganda,UGA,32144,ISAAC MATSIKO,0,0,0,0,0,0,0,,,579
United Arab Emirates,UAE,32089,Mahra Maher Ahmad Sharifyan,0,0,0,0,0,0,0,,,579
United Arab Emirates,UAE,32088,Rawdha Saleh Hasan Ali Almarzooqi,0,0,0,0,0,0,0,,,579
United Arab Emirates,UAE,32090,Mohamed Saad Mohamed Saad Alyaaqeib,0,0,0,0,0,0,0,,,579
United Arab Emirates,UAE,31945,Shrimali Prajwal,0,0,0,0,0,0,0,,,579
