Country Name,Country Code,Contestant Code,Contestant,P1,P2,P3,P4,P5,P6,Total,Award,Extra Awards,Rank
Argentina,ARG,33510,Federico Crovara,7,1,0,7,3,0,18,Bronze medal,,297
Austria,AUT,33643,Georg Weisbier,7,7,0,2,2,0,18,Bronze medal,,297
Azerbaijan,AZE,32112,Jalil Huseynov,7,3,0,7,1,0,18,Bronze medal,,297
Croatia,HRV,32136,Janko Bušelić,7,2,0,7,2,0,18,Bronze medal,,297
France,FRA,33394,Auguste Ramondou,7,2,0,7,2,0,18,Bronze medal,,297
Georgia,GEO,31968,Guram Matcharashvili,7,1,0,7,3,0,18,Bronze medal,,297
Georgia,GEO,33481,Tamar Peikrishvili,7,1,0,7,3,0,18,Bronze medal,,297
Hong Kong,HKG,33554,Sebastian Chase,7,1,0,7,3,0,18,Bronze medal,,297
Malaysia,MAS,31804,Wei Jie Goh,7,7,1,1,2,0,18,Bronze medal,,297
Morocco,MAR,33624,Ayman Riad Solh,7,4,0,7,0,0,18,Bronze medal,,297
Peru,PER,33825,Jordan Juarez,7,3,0,7,1,0,18,Bronze medal,,297
Philippines,PHI,33548,Alvann Walter Paredes Dy,6,3,0,7,2,0,18,Bronze medal,,297
Republic of Moldova,MDA,33829,Alin Popescu,7,3,1,7,0,0,18,Bronze medal,,297
Spain,ESP,33364,Guillem Beltran Cerezuela,7,1,1,7,2,0,18,Bronze medal,,297
Switzerland,SUI,32073,Felix Xu,7,1,0,7,2,1,18,Bronze medal,,297
Tajikistan,TJK,33564,Olimdzhon Tukhtarov,7,2,0,7,2,0,18,Bronze medal,,297
Ukraine,UKR,33804,Kseniia Drozdova,7,3,0,7,1,0,18,Bronze medal,,297
Uzbekistan,UZB,33398,Anvarbek Sadulloev,7,7,0,2,2,0,18,Bronze medal,,297
Algeria,ALG,30974,Mohamed Wacyl Meddour,4,4,0,7,2,0,17,Honourable mention,,315
Argentina,ARG,31874,Martín Lupin,7,3,0,7,0,0,17,Honourable mention,,315
Argentina,ARG,33508,Ignacio Naguil,7,7,0,1,2,0,17,Honourable mention,,315
Austria,AUT,33639,David Buchmaier Bofill,7,1,0,7,2,0,17,Honourable mention,,315
Azerbaijan,AZE,33290,Mirhabib Asgarov,7,3,0,7,0,0,17,Honourable mention,,315
Azerbaijan,AZE,33287,Anar Mehdiyev,7,0,1,7,2,0,17,Honourable mention,,315
Bangladesh,BGD,33465,Debapriya Saha Roy,7,3,0,7,0,0,17,Honourable mention,,315
Belgium,BEL,33686,Luka Sebbag,7,1,0,7,2,0,17,Honourable mention,,315
Cyprus,CYP,31966,Axel Dobloug,7,1,0,7,2,0,17,Honourable mention,,315
Czech Republic,CZE,33313,Tereza Černá,7,1,0,7,2,0,17,Honourable mention,,315
Estonia,EST,33749,Ervin Ivanov,7,1,0,7,2,0,17,Honourable mention,,315
Georgia,GEO,33477,Ivane Kuljanishvili,7,0,2,7,1,0,17,Honourable mention,,315
Indonesia,IDN,33654,Axel Giovanni Hartanto,7,3,0,7,0,0,17,Honourable mention,,315
Indonesia,IDN,33655,Joshua Marvel Solomon,7,1,0,7,2,0,17,Honourable mention,,315
Kyrgyzstan,KGZ,30883,Fedor Korniiash,7,3,0,7,0,0,17,Honourable mention,,315
Lithuania,LTU,31793,Pijus Šapnagis,7,1,0,7,2,0,17,Honourable mention,,315
Macau,MAC,33663,Chong Un Un,7,0,0,7,3,0,17,Honourable mention,,315
Mongolia,MNG,33349,Erkhesbold Ochirkhuu,7,1,0,7,2,0,17,Honourable mention,,315
Morocco,MAR,33623,Zakariyae Derro,7,1,0,7,2,0,17,Honourable mention,,315
New Zealand,NZL,31666,Eric Liang,7,1,0,7,2,0,17,Honourable mention,,315
North Macedonia,MKD,31769,Jan Stojanovski,7,1,0,7,2,0,17,Honourable mention,,315
Paraguay,PAR,30678,Kevin Francisco Aquino Díaz,6,1,0,7,3,0,17,Honourable mention,,315
Poland,POL,33617,Robert Soboński,7,0,0,7,3,0,17,Honourable mention,,315
Saudi Arabia,SAU,33019,Abdulrahman Nassief,7,1,0,7,2,0,17,Honourable mention,,315
Singapore,SGP,33237,Qinxi Yu,7,7,0,1,2,0,17,Honourable mention,,315
Slovakia,SVK,33381,Matej Bachniček,7,0,1,7,2,0,17,Honourable mention,,315
Slovenia,SVN,32011,Katarina Grilj,7,3,0,7,0,0,17,Honourable mention,,315
South Africa,SAF,33527,Jared Slater,7,1,0,7,2,0,17,Honourable mention,,315
Spain,ESP,33366,Xavier Díaz Austrich,7,7,0,1,2,0,17,Honourable mention,,315
Syria,SYR,33076,Muhammad Alhomsi,7,1,0,7,2,0,17,Honourable mention,,315
Tajikistan,TJK,33563,Mashrafdzhon Inomov,7,3,0,7,0,0,17,Honourable mention,,315
Tunisia,TUN,31904,Omar Cherif,7,3,0,7,0,0,17,Honourable mention,,315
Turkmenistan,TKM,33796,Hamza Allaberdiyev,7,3,0,7,0,0,17,Honourable mention,,315
Uzbekistan,UZB,33399,Behzod Maksudov,7,3,0,7,0,0,17,Honourable mention,,315
Austria,AUT,33642,Jan Strehn,7,0,1,7,1,0,16,Honourable mention,,349
Bangladesh,BGD,33464,Jitendra Barua,7,1,1,7,0,0,16,Honourable mention,,349
Bolivia,BOL,31170,Carlos Andres Pozo Vargas,2,7,0,7,0,0,16,Honourable mention,,349
Bosnia and Herzegovina,BIH,33768,Harun Alibegović,7,7,0,0,2,0,16,Honourable mention,,349
Denmark,DEN,33358,Theodor Boaz Pedersen,7,0,0,7,2,0,16,Honourable mention,,349
Mauritania,MRT,33449,Mohamed Mohamed Lemine Taleb,7,7,0,2,0,0,16,Honourable mention,,349
New Zealand,NZL,33330,JunYang (Michael) Ma,7,0,0,7,2,0,16,Honourable mention,,349
Portugal,POR,33599,Tomás Faria,7,0,0,7,2,0,16,Honourable mention,,349
Republic of Moldova,MDA,33831,Constantin Babuc,7,1,0,7,1,0,16,Honourable mention,,349
Slovenia,SVN,33743,Erik Červek Roškarič,7,0,0,7,2,0,16,Honourable mention,,349
South Africa,SAF,33526,Hugo Bruwer,7,1,0,7,1,0,16,Honourable mention,,349
Sri Lanka,LKA,31797,Thirukkumaran Theiventhiran,7,1,0,7,1,0,16,Honourable mention,,349
Sweden,SWE,33198,Ivar Ängquist,7,1,0,5,3,0,16,Honourable mention,,349
Switzerland,SUI,33721,Ivan Pouly,7,1,1,7,0,0,16,Honourable mention,,349
Thailand,THA,31906,Sirawit Pipittanaban,7,0,5,2,2,0,16,Honourable mention,,349
Turkmenistan,TKM,33795,Rahym Agamyradov,7,7,1,1,0,0,16,Honourable mention,,349
Turkmenistan,TKM,33797,Davut Muhammetgurbanov,7,7,0,2,0,0,16,Honourable mention,,349
Algeria,ALG,33713,Abdennacir Boufedjighen,7,1,0,7,0,0,15,Honourable mention,,366
Azerbaijan,AZE,33289,Farrukh Asadov,7,0,0,7,1,0,15,Honourable mention,,366
Bolivia,BOL,31175,Luis André Villan Gabriel,7,7,1,0,0,0,15,Honourable mention,,366
Costa Rica,CRI,31100,Alejandro Campos Rojas,7,7,0,1,0,0,15,Honourable mention,,366
Costa Rica,CRI,31102,Carlos Shum Apuy,7,0,0,7,1,0,15,Honourable mention,,366
Cyprus,CYP,30462,Kyriakos Tsiannis,7,7,0,1,0,0,15,Honourable mention,,366
El Salvador,SLV,31695,Enrique Adonay Hernández Rafaelano,7,7,0,1,0,0,15,Honourable mention,,366
Kyrgyzstan,KGZ,33100,Aidin Asankadyrov,7,1,0,7,0,0,15,Honourable mention,,366
Macau,MAC,33669,Ngou Hin Cheang,7,0,0,7,1,0,15,Honourable mention,,366
Morocco,MAR,33620,Yasser Abouseir,7,1,0,7,0,0,15,Honourable mention,,366
New Zealand,NZL,33327,Dawn Chen,7,1,0,7,0,0,15,Honourable mention,,366
Norway,NOR,33417,Vebjørn Holm-Gjerde,7,0,1,7,0,0,15,Honourable mention,,366
Norway,NOR,31535,James Jia,7,0,0,7,1,0,15,Honourable mention,,366
Slovenia,SVN,33740,Hugo Trebše,7,1,0,7,0,0,15,Honourable mention,,366
South Africa,SAF,33535,Moied Baleg,7,1,0,7,0,0,15,Honourable mention,,366
Syria,SYR,33064,Allayth Shahet,7,1,0,7,0,0,15,Honourable mention,,366
Tajikistan,TJK,33562,Eraj Sabirov,7,1,0,7,0,0,15,Honourable mention,,366
Uruguay,URY,30849,Mauro Akerman,7,1,0,7,0,0,15,Honourable mention,,366
Uzbekistan,UZB,33401,Sukhrob Khalelov,7,1,0,7,0,0,15,Honourable mention,,366
Albania,ALB,31921,Sirio Dafa,7,5,0,2,0,0,14,Honourable mention,,385
Algeria,ALG,33714,Ahmed Adnane Meddah,4,1,0,7,2,0,14,Honourable mention,,385
Armenia,ARM,33143,Tsovak Yegoryan,7,0,0,7,0,0,14,Honourable mention,,385
Austria,AUT,33641,Dominik Pultar,7,3,1,1,2,0,14,Honourable mention,,385
Belgium,BEL,33683,Jul Comhaire,6,0,0,7,1,0,14,Honourable mention,,385
Colombia,COL,33277,Felipe Caicedo,7,0,0,7,0,0,14,Honourable mention,,385
Cyprus,CYP,31276,Panagiotis Chatzikostas,7,0,0,7,0,0,14,Honourable mention,,385
Estonia,EST,33751,Aleksander Karpov,7,4,0,3,0,0,14,Honourable mention,,385
Honduras,HND,31258,Derek Samir Funez Estrada,7,0,0,7,0,0,14,Honourable mention,,385
Latvia,LVA,33268,Adrians Piliksers,7,0,0,0,7,0,14,Honourable mention,,385
Latvia,LVA,33265,Ramona Poreitere,7,4,0,1,2,0,14,Honourable mention,,385
Montenegro,MNE,33493,Egor Georgievskii,7,0,1,0,6,0,14,Honourable mention,,385
Nepal,NPL,31612,Swikriti Acharya,7,0,0,7,0,0,14,Honourable mention,,385
Norway,NOR,33415,Ivar Lee Fevang,7,0,0,7,0,0,14,Honourable mention,,385
Panama,PAN,32084,Eidrian Lian Perez Gonzalez,7,0,0,7,0,0,14,Honourable mention,,385
Republic of Moldova,MDA,33838,Robert Barbuța,7,0,0,7,0,0,14,Honourable mention,,385
Republic of Moldova,MDA,33828,Marius Cerlat,7,0,0,7,0,0,14,Honourable mention,,385
Rwanda,RWA,31069,Salvi Mucyo,7,0,0,7,0,0,14,Honourable mention,,385
Serbia,SRB,32120,Vukašin Pantelić,2,3,0,2,7,0,14,Honourable mention,,385
Sri Lanka,LKA,33434,Batugahage Don Lasitha Vishwajith Jayasinghe,4,3,0,7,0,0,14,Honourable mention,,385
Tunisia,TUN,31905,Amir Soussi,7,4,0,1,2,0,14,Honourable mention,,385
Uzbekistan,UZB,33402,Rasulbek Gafforov,4,3,0,7,0,0,14,Honourable mention,,385
Argentina,ARG,31873,Uriel Digestani,7,2,0,2,2,0,13,Honourable mention,,407
Australia,AUS,33307,Iris Xu,7,3,0,1,2,0,13,Honourable mention,,407
Denmark,DEN,33412,Maia Reffs Vistisen,7,0,1,3,2,0,13,Honourable mention,,407
Ireland,IRL,33661,Seán Hallissey,7,0,0,4,2,0,13,Honourable mention,,407
Kyrgyzstan,KGZ,31665,Nurtilek Duishobaev,7,4,0,2,0,0,13,Honourable mention,,407
Morocco,MAR,33622,Hiba El Farchioui,5,1,0,7,0,0,13,Honourable mention,,407
Myanmar,MMR,33222,Soe Thway Ko,6,0,0,7,0,0,13,Honourable mention,,407
Serbia,SRB,32121,Gvozden Lapčević,0,1,2,7,2,1,13,Honourable mention,,407
United Arab Emirates,UAE,31946,Aadi Sinha,7,3,0,0,3,0,13,Honourable mention,,407
Albania,ALB,31923,Erik Kërçiku,7,5,0,0,0,0,12,Honourable mention,,416
Denmark,DEN,33360,Andreas Arnfred Nielsen,7,0,1,2,2,0,12,Honourable mention,,416
Kyrgyzstan,KGZ,33101,Ian Bobrus,7,0,1,1,3,0,12,Honourable mention,,416
Morocco,MAR,33621,Yassir Sbai,7,3,0,2,0,0,12,Honourable mention,,416
Saudi Arabia,SAU,33018,Eyad Alqatari,7,4,0,1,0,0,12,Honourable mention,,416
Slovenia,SVN,33738,Lenart Dolinar,7,0,0,3,2,0,12,Honourable mention,,416
Sweden,SWE,33197,Mikael Häglund,2,1,0,3,6,0,12,,,416
Tajikistan,TJK,33566,Mehrubon Sitamov,2,3,0,7,0,0,12,Honourable mention,,416
Uruguay,URY,30851,Facundo Méndez,7,1,0,2,2,0,12,Honourable mention,,416
Croatia,HRV,33691,Stella Čolo,7,2,0,2,0,0,11,Honourable mention,,425
Ecuador,ECU,33448,Roberto Adum,7,0,0,3,1,0,11,Honourable mention,,425
El Salvador,SLV,33586,Maryorie Damaris Cabrera Silvas,7,3,0,1,0,0,11,Honourable mention,,425
Finland,FIN,31672,Kristian Latvanen,1,1,0,7,2,0,11,Honourable mention,,425
Finland,FIN,31703,Jussi Marttinen,7,1,0,1,2,0,11,Honourable mention,,425
Finland,FIN,33698,Siiri Roschier,7,3,0,1,0,0,11,Honourable mention,,425
Ireland,IRL,32044,Emily Wolfe,2,0,0,7,2,0,11,Honourable mention,,425
Kyrgyzstan,KGZ,30884,Tilek Askerbekov,2,7,0,2,0,0,11,Honourable mention,,425
Kyrgyzstan,KGZ,30861,Eldar Iskanderov,7,1,0,1,2,0,11,Honourable mention,,425
Malaysia,MAS,33339,Jia Herng Chuah,7,1,0,3,0,0,11,Honourable mention,,425
New Zealand,NZL,33331,Haotian Wang,7,0,0,1,3,0,11,Honourable mention,,425
North Macedonia,MKD,33607,Branko Jangelovski,7,3,0,1,0,0,11,Honourable mention,,425
Sri Lanka,LKA,30325,Chandhopama Thidas Bandara Wanasinghe,7,1,0,2,1,0,11,Honourable mention,,425
Sweden,SWE,33200,Jiachen Mi,7,0,0,4,0,0,11,Honourable mention,,425
Sweden,SWE,33196,Olle Rehnquist,2,1,0,7,1,0,11,Honourable mention,,425
Syria,SYR,33075,Abdulwahab Ozoun,7,3,0,1,0,0,11,Honourable mention,,425
Algeria,ALG,31951,Yacine Dallil,7,1,0,2,0,0,10,Honourable mention,,441
Austria,AUT,30036,Paul Hametner,7,0,0,1,2,0,10,Honourable mention,,441
Belgium,BEL,32048,Zhiyi Luo,7,1,1,1,0,0,10,Honourable mention,,441
Bolivia,BOL,31172,David Sompero Mendoza,0,1,0,7,2,0,10,Honourable mention,,441
Chile,CHI,31831,Matias Nova,7,0,0,1,2,0,10,Honourable mention,,441
Colombia,COL,33445,Alberto Lobo-Guerrero,7,0,0,1,2,0,10,Honourable mention,,441
Cyprus,CYP,31963,Theofanis Orfanou,7,1,0,2,0,0,10,Honourable mention,,441
Denmark,DEN,33411,Jeppe Skaunborg,2,2,0,4,2,0,10,,,441
Greece,HEL,31653,Konstantinos Konstantinidis,2,1,0,7,0,0,10,Honourable mention,,441
Lithuania,LTU,31790,Jurgis Kemeklis,7,0,0,2,1,0,10,Honourable mention,,441
Lithuania,LTU,30932,Benas Raišutis,7,1,0,1,1,0,10,Honourable mention,,441
Nicaragua,NIC,30977,Isaac Dahir Rodríguez Gutiérrez,2,7,0,1,0,0,10,Honourable mention,,441
Norway,NOR,33418,Mina Johanne Heier,7,0,0,1,2,0,10,Honourable mention,,441
Portugal,POR,33598,Tiago Miguel Gomes de Sousa,7,0,0,1,2,0,10,Honourable mention,,441
Portugal,POR,33600,Xingyu Zhu,7,1,1,1,0,0,10,Honourable mention,,441
Sri Lanka,LKA,29325,Sithija Abhishek Kotuwewatta,7,0,0,0,3,0,10,Honourable mention,,441
Syria,SYR,31415,Haydar Qassem,7,1,0,0,2,0,10,Honourable mention,,441
Uruguay,URY,33336,Tobías Rodríguez,7,1,1,1,0,0,10,Honourable mention,,441
Albania,ALB,33517,Ted Qamo,7,0,0,1,1,0,9,Honourable mention,,459
Azerbaijan,AZE,33288,Ibrahim Karimli,7,1,0,1,0,0,9,Honourable mention,,459
Bangladesh,BGD,33466,Imad Uddin Ahmad Hasin,2,4,0,1,2,0,9,,,459
Belgium,BEL,33682,Akram Zakine,7,1,0,1,0,0,9,Honourable mention,,459
Bolivia,BOL,29335,Marvin Mario Martinez Nuñez,7,0,0,0,2,0,9,Honourable mention,,459
Colombia,COL,32126,Juanita Giraldo,7,1,0,1,0,0,9,Honourable mention,,459
Costa Rica,CRI,33387,Sergio Manuel Baldares Arce,2,0,0,7,0,0,9,Honourable mention,,459
Costa Rica,CRI,33390,Carlos Manuel Navarro Mora,7,1,0,1,0,0,9,Honourable mention,,459
Croatia,HRV,33692,Lovre Pazinović,7,0,0,2,0,0,9,Honourable mention,,459
Cuba,CUB,33524,Karla Yisel Ramírez Garcell,7,0,0,0,2,0,9,Honourable mention,,459
El Salvador,SLV,33588,Fernando Andree González Meléndez,7,0,0,2,0,0,9,Honourable mention,,459
Iceland,ISL,33242,Hrafnkell Hvanndal Halldórsson,7,0,0,0,2,0,9,Honourable mention,,459
Iceland,ISL,31510,Kirill Zolotuskiy,7,0,0,0,2,0,9,Honourable mention,,459
Ireland,IRL,33659,Tianci Yan,2,4,0,1,2,0,9,,,459
Kosovo,KSV,33585,Orges Ajvazi,7,0,0,2,0,0,9,Honourable mention,,459
Kosovo,KSV,31305,Edi Berisha,7,0,0,2,0,0,9,Honourable mention,,459
Latvia,LVA,31979,Petr Gabuniia,7,0,0,0,2,0,9,Honourable mention,,459
Liechtenstein,LIE,32052,Tobias Marxer,7,0,0,0,2,0,9,Honourable mention,,459
Malaysia,MAS,31803,Leia Mayssa Masyerin,2,0,0,7,0,0,9,Honourable mention,,459
Myanmar,MMR,33219,Hsu Wutt Yee Lin,7,0,0,1,1,0,9,Honourable mention,,459
New Zealand,NZL,33328,Boning Dai,7,0,0,2,0,0,9,Honourable mention,,459
Nicaragua,NIC,30978,José Gabriel Rivas Rivera,7,0,0,2,0,0,9,Honourable mention,,459
Panama,PAN,30934,Adrian David Frauca Arenas,7,0,0,2,0,0,9,Honourable mention,,459
Peru,PER,33823,Luis Sanchez,3,3,0,1,0,2,9,,,459
Puerto Rico,PRI,33794,Nirvana Rosabella Marrero Tiodang,7,1,0,1,0,0,9,Honourable mention,,459
Puerto Rico,PRI,33791,Carlos Andres Rodriguez,5,1,0,1,2,0,9,,,459
Rwanda,RWA,33177,Samuella Kwizera,7,0,0,2,0,0,9,Honourable mention,,459
South Africa,SAF,33532,Yian Xu,7,1,0,1,0,0,9,Honourable mention,,459
Sri Lanka,LKA,31206,Shithila Vibheetha Mahabaduge,7,0,0,1,1,0,9,Honourable mention,,459
Tunisia,TUN,33729,Oussema Soussi,7,1,0,1,0,0,9,Honourable mention,,459
Turkmenistan,TKM,33799,Batyr Ovezmyradov,7,1,0,1,0,0,9,Honourable mention,,459
Chile,CHI,31812,Siyuan Lu,7,0,0,1,0,0,8,Honourable mention,,490
Estonia,EST,32074,Toomas Herodes,7,0,0,1,0,0,8,Honourable mention,,490
Finland,FIN,33679,Daniel Slivinskiy,7,0,0,1,0,0,8,Honourable mention,,490
Iceland,ISL,33226,Ísak Norðfjörð,7,0,0,0,1,0,8,Honourable mention,,490
Liechtenstein,LIE,33705,Leonhard Hasler,7,0,1,0,0,0,8,Honourable mention,,490
Luxembourg,LUX,31749,Michèle Voncken,7,0,0,1,0,0,8,Honourable mention,,490
Macau,MAC,33664,Song Pok Hong,7,0,0,1,0,0,8,Honourable mention,,490
Morocco,MAR,33619,Aymen Hajifi,7,1,0,0,0,0,8,Honourable mention,,490
Pakistan,PAK,33474,Muhammad Daniyal,7,0,0,1,0,0,8,Honourable mention,,490
Panama,PAN,32085,Jorge Liu Luo,7,0,0,1,0,0,8,Honourable mention,,490
Paraguay,PAR,33207,Ariel Alejandro Insaurralde Aldana,7,0,0,1,0,0,8,Honourable mention,,490
Paraguay,PAR,31721,María José Ortiz Benítez,7,0,0,1,0,0,8,Honourable mention,,490
Paraguay,PAR,31719,Tobías Santiago Valdez Caballero,7,0,0,1,0,0,8,Honourable mention,,490
Rwanda,RWA,33170,Edmond Iradukunda,7,0,0,1,0,0,8,Honourable mention,,490
Slovenia,SVN,32021,Kaja Rajter,7,0,0,1,0,0,8,Honourable mention,,490
Tajikistan,TJK,31710,Anisa Burieva,7,0,0,1,0,0,8,Honourable mention,,490
Tunisia,TUN,31901,Aweb Othmen,7,0,0,1,0,0,8,Honourable mention,,490
Venezuela,VEN,33312,Juan José Martínez Barreto,7,0,0,1,0,0,8,Honourable mention,,490
Albania,ALB,31924,Nea Metohu,7,0,0,0,0,0,7,Honourable mention,,508
Botswana,BWA,33376,Donato Ofi Moakofhi,7,0,0,0,0,0,7,Honourable mention,,508
Czech Republic,CZE,33318,Jakub Štepo,4,0,1,1,1,0,7,,,508
Iceland,ISL,33217,Matthías Andri Hrafnkelsson,7,0,0,0,0,0,7,Honourable mention,,508
Lithuania,LTU,33441,Jokūbas Jasiūnas,7,0,0,0,0,0,7,Honourable mention,,508
Portugal,POR,33572,André Filipe Dourado Pinheiro,7,0,0,0,0,0,7,Honourable mention,,508
Portugal,POR,33573,Apolo Sandinha Gomes,2,3,0,2,0,0,7,,,508
Colombia,COL,33446,Samuel Forero,3,0,0,1,2,0,6,,,515
Ecuador,ECU,32091,Emilio Zamora,3,1,0,2,0,0,6,,,515
Ghana,GHA,31652,Joel Manu,4,0,0,2,0,0,6,,,515
Ghana,GHA,33005,Jeet Thakwani,5,0,0,0,1,0,6,,,515
Ireland,IRL,33657,Owen Barron,1,0,0,3,2,0,6,,,515
Kosovo,KSV,33583,Erijon Hasi,2,3,0,1,0,0,6,,,515
Argentina,ARG,33511,Iván Flores,3,0,0,0,2,0,5,,,521
Botswana,BWA,31825,Aswin Santhosh Nair,2,0,0,1,2,0,5,,,521
Kosovo,KSV,31754,Lum Jerliu,2,3,0,0,0,0,5,,,521
Myanmar,MMR,30270,Soe Lin Htet,2,1,0,0,2,0,5,,,521
Switzerland,SUI,33720,Hongjia Meng,2,3,0,0,0,0,5,,,521
Tajikistan,TJK,31708,Azamat Dushanov,2,3,0,0,0,0,5,,,521
Dominican Republic,DOM,33341,Enmanuel Starlin Germosen De los Santos,2,0,0,1,1,0,4,,,527
Iceland,ISL,33225,Víkingur Þorri Reykjalín Sigurðsson,4,0,0,0,0,0,4,,,527
Iraq,IRQ,33055,Hatem Muqdad Mawlood Al-Ani,1,0,0,1,2,0,4,,,527
Iraq,IRQ,33053,Yousif Wameedh Ghassan Algharani,2,0,0,0,2,0,4,,,527
Nepal,NPL,33629,Prakash Pant,3,0,0,1,0,0,4,,,527
Pakistan,PAK,31678,Muhammad Asadohoo Abdali,0,3,0,1,0,0,4,,,527
Puerto Rico,PRI,33793,Elsa Deshmukh,3,0,0,1,0,0,4,,,527
Turkmenistan,TKM,33798,Babanazar Jumadurdyyev,4,0,0,0,0,0,4,,,527
Albania,ALB,33518,Irjan Kuliçi,2,0,0,1,0,0,3,,,535
Albania,ALB,33519,Alden Morja,2,0,0,1,0,0,3,,,535
Dominican Republic,DOM,31726,Miguel Angel Hernandez Lora,1,0,0,2,0,0,3,,,535
Ecuador,ECU,32005,Adrian Cerda,2,0,0,1,0,0,3,,,535
Ecuador,ECU,33457,Wilhelm Gonce,2,0,0,1,0,0,3,,,535
Guatemala,GTM,33260,Arianée Abigail Enriquez Contreras,2,0,0,1,0,0,3,,,535
Honduras,HND,33775,Omar Andres Suazo Zeron,2,0,0,1,0,0,3,,,535
Iraq,IRQ,33054,Ali Muqdad Mawlood Al-Ani,2,0,0,1,0,0,3,,,535
Ireland,IRL,33658,Yuan Li,2,0,0,1,0,0,3,,,535
Kosovo,KSV,33584,Olt Imeri,2,0,0,1,0,0,3,,,535
Luxembourg,LUX,31745,Louise Bernier,2,0,0,1,0,0,3,,,535
Luxembourg,LUX,31748,Maia Tanasa,2,0,0,1,0,0,3,,,535
Mauritania,MRT,33453,Mohamed Babe Oumar,2,0,0,1,0,0,3,,,535
Nicaragua,NIC,33086,Carlos Andrés Sequeira Álvarez,3,0,0,0,0,0,3,,,535
Pakistan,PAK,33473,Muhammad Ammar,2,0,0,1,0,0,3,,,535
Pakistan,PAK,33471,Hashir Naimat,2,0,0,0,1,0,3,,,535
Uganda,UGA,31155,Jonathan Ralph Felix Wandera,2,0,0,1,0,0,3,,,535
United Arab Emirates,UAE,33808,Aditya Damodar Kamat,2,0,0,1,0,0,3,,,535
Venezuela,VEN,31684,Cristina Isabel Puyosa Raffoul,2,0,0,1,0,0,3,,,535
Bolivia,BOL,33325,Nikh Khevin Soto Uzeda,1,0,0,1,0,0,2,,,554
Botswana,BWA,33378,Sania Shajan Chittilappilly,2,0,0,0,0,0,2,,,554
Burkina Faso,BFA,33531,Armel Stephane Novak Ki,2,0,0,0,0,0,2,,,554
Burkina Faso,BFA,33533,Kamble Aime Fabrice Ouattara,1,0,0,1,0,0,2,,,554
Burkina Faso,BFA,33538,Thiabrimani Owen Yvan Ouoba,2,0,0,0,0,0,2,,,554
Burkina Faso,BFA,33537,Cheick Abraham Sangare,2,0,0,0,0,0,2,,,554
Cameroon,CMR,33787,Kingsley Fotie Soh,2,0,0,0,0,0,2,,,554
Cameroon,CMR,33786,Miguel Mangui Ankoumbel,2,0,0,0,0,0,2,,,554
Chile,CHI,33423,Matias Pinto,2,0,0,0,0,0,2,,,554
Costa Rica,CRI,33241,Bryan Gabriel Hernández Siles,2,0,0,0,0,0,2,,,554
Cuba,CUB,33559,Aser Acosta Carrión,2,0,0,0,0,0,2,,,554
Dominican Republic,DOM,31727,Iraira Lucia Rivera Rojas,2,0,0,0,0,0,2,,,554
Dominican Republic,DOM,33342,Gianmarco Sangiovanni Castellanos,2,0,0,0,0,0,2,,,554
Ecuador,ECU,32092,Keny Carlosama,2,0,0,0,0,0,2,,,554
Ecuador,ECU,33456,Ricardo Loayza,2,0,0,0,0,0,2,,,554
Guatemala,GTM,33261,Ana Julia Rojas Buezo,2,0,0,0,0,0,2,,,554
Kenya,KEN,33280,Paul Mwangi Maina,2,0,0,0,0,0,2,,,554
Kenya,KEN,33281,Tony Rotich Odhiambo,2,0,0,0,0,0,2,,,554
Kosovo,KSV,31301,Dion Aliu,0,0,0,0,2,0,2,,,554
Mauritania,MRT,33451,Cheikna Lemrabot Beydah,2,0,0,0,0,0,2,,,554
Montenegro,MNE,33490,Đorđe Perišić,2,0,0,0,0,0,2,,,554
Montenegro,MNE,33492,Vladislav Serkizyuk,1,0,0,1,0,0,2,,,554
Montenegro,MNE,33488,Željana Stamatović,2,0,0,0,0,0,2,,,554
Myanmar,MMR,33221,Sai Win Naing,2,0,0,0,0,0,2,,,554
Myanmar,MMR,33263,Pyae Tshan Oo,1,0,0,1,0,0,2,,,554
Nepal,NPL,33630,Nayam Barun,2,0,0,0,0,0,2,,,554
Nepal,NPL,33626,Kritesh Dhakal,2,0,0,0,0,0,2,,,554
Nepal,NPL,33628,Aabartan Man Karmacharya,2,0,0,0,0,0,2,,,554
Nepal,NPL,33627,Sumiran Subedi,1,0,0,1,0,0,2,,,554
Oman,OMN,33494,Rabha Ayoub Sulaiman Al Kindi,2,0,0,0,0,0,2,,,554
Pakistan,PAK,33475,Muhammad Hasnat Farooq,2,0,0,0,0,0,2,,,554
Puerto Rico,PRI,33792,Jerry Chen,2,0,0,0,0,0,2,,,554
Rwanda,RWA,33176,Arnold Bana,2,0,0,0,0,0,2,,,554
Uganda,UGA,33762,Emmanuel Odaka Adongu,1,0,0,0,1,0,2,,,554
Uganda,UGA,33761,Mugagga Antonio Muganzi,1,0,0,1,0,0,2,,,554
Bolivia,BOL,33326,Cecilia Belén Medrano Pallares,0,0,0,1,0,0,1,,,589
Botswana,BWA,33377,Resego Clyde Phuthego,0,0,0,1,0,0,1,,,589
Cameroon,CMR,33763,Jordan Dantio Dountsop,1,0,0,0,0,0,1,,,589
Cameroon,CMR,33788,Emmanuel Prosperite Olangi Wandji,1,0,0,0,0,0,1,,,589
Dominican Republic,DOM,31723,Natalia Mia Cedano Sanchez,1,0,0,0,0,0,1,,,589
